Date,Close
8/11/2015 16:00:00,44.17
8/12/2015 16:00:00,46.97
8/13/2015 16:00:00,44.6
8/14/2015 16:00:00,44.1
8/17/2015 16:00:00,45.16
8/18/2015 16:00:00,44.57
8/19/2015 16:00:00,45.52
8/20/2015 16:00:00,47.35
8/21/2015 16:00:00,46.29
8/24/2015 16:00:00,43.71
8/25/2015 16:00:00,42.89
8/26/2015 16:00:00,40.45
8/27/2015 16:00:00,42.36
8/28/2015 16:00:00,43.63
8/31/2015 16:00:00,43.36
9/1/2015 16:00:00,42.53
9/2/2015 16:00:00,43.02
9/3/2015 16:00:00,42.43
9/4/2015 16:00:00,42.46
9/8/2015 16:00:00,42.23
9/9/2015 16:00:00,41.28
9/10/2015 16:00:00,40.98
9/11/2015 16:00:00,40.39
9/14/2015 16:00:00,40.7
9/15/2015 16:00:00,40.79
9/16/2015 16:00:00,42.94
9/17/2015 16:00:00,43.63
9/18/2015 16:00:00,43.9
9/21/2015 16:00:00,43.58
9/22/2015 16:00:00,42.06
9/23/2015 16:00:00,42.52
9/24/2015 16:00:00,44.57
9/25/2015 16:00:00,44.29
9/28/2015 16:00:00,43.05
9/29/2015 16:00:00,42.81
9/30/2015 16:00:00,44.02
10/1/2015 16:00:00,42.91
10/2/2015 16:00:00,46.91
10/5/2015 16:00:00,47.98
10/6/2015 16:00:00,48.35
10/7/2015 16:00:00,48.45
10/8/2015 16:00:00,47.9
10/9/2015 16:00:00,48.91
10/12/2015 16:00:00,47.89
10/13/2015 16:00:00,49.04
10/14/2015 16:00:00,51.48
10/15/2015 16:00:00,52.01
10/16/2015 16:00:00,52.1
10/19/2015 16:00:00,50.67
10/20/2015 16:00:00,52.64
10/21/2015 16:00:00,51.49
10/22/2015 16:00:00,52.58
10/23/2015 16:00:00,53.13
10/26/2015 16:00:00,53.16
10/27/2015 16:00:00,53.83
10/28/2015 16:00:00,53.59
10/29/2015 16:00:00,51.4
10/30/2015 16:00:00,50.69
11/2/2015 16:00:00,50.37
11/3/2015 16:00:00,50.24
11/4/2015 16:00:00,50.11
11/5/2015 16:00:00,48.46
11/6/2015 16:00:00,46.33
11/9/2015 16:00:00,47.17
11/10/2015 16:00:00,46.36
11/11/2015 16:00:00,47.05
11/12/2015 16:00:00,47.07
11/13/2015 16:00:00,47.28
11/16/2015 16:00:00,47.24
11/17/2015 16:00:00,46.12
11/18/2015 16:00:00,47.72
11/19/2015 16:00:00,48.04
11/20/2015 16:00:00,47.07
11/23/2015 16:00:00,47.03
11/24/2015 16:00:00,47.96
11/25/2015 16:00:00,48.12
11/27/2015 16:00:00,47.28
11/30/2015 16:00:00,47.91
12/1/2015 16:00:00,48.67
12/2/2015 16:00:00,48.51
12/3/2015 16:00:00,48.36
12/4/2015 16:00:00,50.85
12/7/2015 16:00:00,48.31
12/8/2015 16:00:00,48.01
12/9/2015 16:00:00,47.4
12/10/2015 16:00:00,47.75
12/11/2015 16:00:00,48.51
12/14/2015 16:00:00,46.04
12/15/2015 16:00:00,46.18
12/16/2015 16:00:00,47.41
12/17/2015 16:00:00,44.93
12/18/2015 16:00:00,45.88
12/21/2015 16:00:00,46.68
12/22/2015 16:00:00,46.26
12/23/2015 16:00:00,46.6
12/24/2015 16:00:00,47.85
12/28/2015 16:00:00,46.36
12/29/2015 16:00:00,46.42
12/30/2015 16:00:00,45.81
12/31/2015 16:00:00,45.75
1/4/2016 16:00:00,46.85
1/5/2016 16:00:00,45.81
1/6/2016 16:00:00,47.72
1/7/2016 16:00:00,49.31
1/8/2016 16:00:00,48.83
1/11/2016 16:00:00,47.76
1/12/2016 16:00:00,46.67
1/13/2016 16:00:00,46.87
1/14/2016 16:00:00,46.17
1/15/2016 16:00:00,45.11
1/19/2016 16:00:00,42.46
1/20/2016 16:00:00,42.47
1/21/2016 16:00:00,42.62
1/22/2016 16:00:00,42.46
1/25/2016 16:00:00,42.55
1/26/2016 16:00:00,43.53
1/27/2016 16:00:00,43.61
1/28/2016 16:00:00,42.79
1/29/2016 16:00:00,44.11
2/1/2016 16:00:00,44.99
2/2/2016 16:00:00,44.19
2/3/2016 16:00:00,47.3
2/4/2016 16:00:00,48.76
2/5/2016 16:00:00,50.06
2/8/2016 16:00:00,53.17
2/9/2016 16:00:00,51.53
2/10/2016 16:00:00,50.35
2/11/2016 16:00:00,53.64
2/12/2016 16:00:00,54.4
2/16/2016 16:00:00,52.37
2/17/2016 16:00:00,52.99
2/18/2016 16:00:00,57.23
2/19/2016 16:00:00,57.42
2/22/2016 16:00:00,57.7
2/23/2016 16:00:00,59.24
2/24/2016 16:00:00,59.23
2/25/2016 16:00:00,60.23
2/26/2016 16:00:00,59.26
2/29/2016 16:00:00,59.59
3/1/2016 16:00:00,57.4
3/2/2016 16:00:00,57.77
3/3/2016 16:00:00,57.71
3/4/2016 16:00:00,57.26
3/7/2016 16:00:00,57.67
3/8/2016 16:00:00,57.02
3/9/2016 16:00:00,57.91
3/10/2016 16:00:00,60.56
3/11/2016 16:00:00,61.38
3/14/2016 16:00:00,59.31
3/15/2016 16:00:00,60.85
3/16/2016 16:00:00,66.15
3/17/2016 16:00:00,65.72
3/18/2016 16:00:00,65.64
3/21/2016 16:00:00,64.92
3/22/2016 16:00:00,63.93
3/23/2016 16:00:00,60.7
3/24/2016 16:00:00,61.37
3/28/2016 16:00:00,60.82
3/29/2016 16:00:00,63.94
3/30/2016 16:00:00,62.74
3/31/2016 16:00:00,61.38
4/1/2016 16:00:00,61.06
4/4/2016 16:00:00,60.22
4/5/2016 16:00:00,62.4
4/6/2016 16:00:00,62.96
4/7/2016 16:00:00,64.22
4/8/2016 16:00:00,65.13
4/11/2016 16:00:00,67.6
4/12/2016 16:00:00,69.13
4/13/2016 16:00:00,67.2
4/14/2016 16:00:00,66.37
4/15/2016 16:00:00,67.58
4/18/2016 16:00:00,67.97
4/19/2016 16:00:00,69.48
4/20/2016 16:00:00,69.25
4/21/2016 16:00:00,67.2
4/22/2016 16:00:00,66.78
4/25/2016 16:00:00,65.32
4/26/2016 16:00:00,66.47
4/27/2016 16:00:00,66.48
4/28/2016 16:00:00,68.61
4/29/2016 16:00:00,70.16
5/2/2016 16:00:00,68.8
5/3/2016 16:00:00,67.58
5/4/2016 16:00:00,64.76
5/5/2016 16:00:00,68.05
5/6/2016 16:00:00,70.24
5/9/2016 16:00:00,67.33
5/10/2016 16:00:00,69.63
5/11/2016 16:00:00,69.82
5/12/2016 16:00:00,68.09
5/13/2016 16:00:00,67.74
5/16/2016 16:00:00,68.43
5/17/2016 16:00:00,69.72
5/18/2016 16:00:00,64.13
5/19/2016 16:00:00,64.83
5/20/2016 16:00:00,65.52
5/23/2016 16:00:00,64.87
5/24/2016 16:00:00,61.79
5/25/2016 16:00:00,63.76
5/26/2016 16:00:00,63.44
5/27/2016 16:00:00,62.81
5/31/2016 16:00:00,63.36
6/1/2016 16:00:00,64.26
6/2/2016 16:00:00,63.88
6/3/2016 16:00:00,69.62
6/6/2016 16:00:00,69.29
6/7/2016 16:00:00,68.57
6/8/2016 16:00:00,69.5
6/9/2016 16:00:00,70.65
6/10/2016 16:00:00,70.95
6/13/2016 16:00:00,70.37
6/14/2016 16:00:00,69.02
6/15/2016 16:00:00,70.5
6/16/2016 16:00:00,71.01
6/17/2016 16:00:00,70.54
6/20/2016 16:00:00,70.6
6/21/2016 16:00:00,68.81
6/22/2016 16:00:00,68.86
6/23/2016 16:00:00,68.06
6/24/2016 16:00:00,72.43
6/27/2016 16:00:00,72.54
6/28/2016 16:00:00,72.81
6/29/2016 16:00:00,74.37
6/30/2016 16:00:00,76.06
7/1/2016 16:00:00,78.72
7/5/2016 16:00:00,78.15
7/6/2016 16:00:00,79.72
7/7/2016 16:00:00,77.24
7/8/2016 16:00:00,79.28
7/11/2016 16:00:00,78.87
7/12/2016 16:00:00,75.75
7/13/2016 16:00:00,77.51
7/14/2016 16:00:00,76.21
7/15/2016 16:00:00,75.17
7/18/2016 16:00:00,76.03
7/19/2016 16:00:00,75.85
7/20/2016 16:00:00,72.8
7/21/2016 16:00:00,74.01
7/22/2016 16:00:00,73.78
7/25/2016 16:00:00,72.55
7/26/2016 16:00:00,73.08
7/27/2016 16:00:00,75.11
7/28/2016 16:00:00,75.2
7/29/2016 16:00:00,77.03
8/1/2016 16:00:00,77.88
8/2/2016 16:00:00,78.6
8/3/2016 16:00:00,77.93
8/4/2016 16:00:00,78.64
8/5/2016 16:00:00,77.11
8/8/2016 16:00:00,77.63
8/9/2016 16:00:00,79.3
8/10/2016 16:00:00,79.03
8/11/2016 16:00:00,78.58
8/12/2016 16:00:00,77.77
8/15/2016 16:00:00,77.95
8/16/2016 16:00:00,78.27
8/17/2016 16:00:00,78.72
8/18/2016 16:00:00,78.88
8/19/2016 16:00:00,77.62
8/22/2016 16:00:00,77.77
8/23/2016 16:00:00,76.4
8/24/2016 16:00:00,72.27
8/25/2016 16:00:00,72.47
8/26/2016 16:00:00,72.35
8/29/2016 16:00:00,72.74
8/30/2016 16:00:00,69.52
8/31/2016 16:00:00,69.82
9/1/2016 16:00:00,71.9
9/2/2016 16:00:00,74.11
9/6/2016 16:00:00,76.19
9/7/2016 16:00:00,76.05
9/8/2016 16:00:00,74.88
9/9/2016 16:00:00,71.68
9/12/2016 16:00:00,72.97
9/13/2016 16:00:00,70.37
9/14/2016 16:00:00,70.06
9/15/2016 16:00:00,71
9/16/2016 16:00:00,70.18
9/19/2016 16:00:00,71.05
9/20/2016 16:00:00,71.18
9/21/2016 16:00:00,74.64
9/22/2016 16:00:00,73.81
9/23/2016 16:00:00,71.87
9/26/2016 16:00:00,71.31
9/27/2016 16:00:00,70.41
9/28/2016 16:00:00,71.17
9/29/2016 16:00:00,70.79
9/30/2016 16:00:00,69.87
10/3/2016 16:00:00,68.9
10/4/2016 16:00:00,64.56
10/5/2016 16:00:00,64.52
10/6/2016 16:00:00,63.31
10/7/2016 16:00:00,63.45
10/10/2016 16:00:00,63.67
10/11/2016 16:00:00,61.98
10/12/2016 16:00:00,63.61
10/13/2016 16:00:00,64.62
10/14/2016 16:00:00,63.33
10/17/2016 16:00:00,64.67
10/18/2016 16:00:00,66.03
10/19/2016 16:00:00,66.2
10/20/2016 16:00:00,66.5
10/21/2016 16:00:00,66
10/24/2016 16:00:00,64.08
10/25/2016 16:00:00,64.86
10/26/2016 16:00:00,63.58
10/27/2016 16:00:00,63.52
10/28/2016 16:00:00,64.2
10/31/2016 16:00:00,65.46
11/1/2016 16:00:00,67.26
11/2/2016 16:00:00,66.74
11/3/2016 16:00:00,68.21
11/4/2016 16:00:00,67.39
11/7/2016 16:00:00,65.24
11/8/2016 16:00:00,65.19
11/9/2016 16:00:00,67.1
11/10/2016 16:00:00,62.33
11/11/2016 16:00:00,57.22
11/14/2016 16:00:00,55.86
11/15/2016 16:00:00,58.54
11/16/2016 16:00:00,59.62
11/17/2016 16:00:00,58.27
11/18/2016 16:00:00,57.49
11/21/2016 16:00:00,58.27
11/22/2016 16:00:00,58.08
11/23/2016 16:00:00,56.99
11/25/2016 16:00:00,56.42
11/28/2016 16:00:00,59.27
11/29/2016 16:00:00,59.24
11/30/2016 16:00:00,57.92
12/1/2016 16:00:00,57.86
12/2/2016 16:00:00,58.35
12/5/2016 16:00:00,57.65
12/6/2016 16:00:00,57.05
12/7/2016 16:00:00,56.84
12/8/2016 16:00:00,57.07
12/9/2016 16:00:00,56.39
12/12/2016 16:00:00,57.11
12/13/2016 16:00:00,57.46
12/14/2016 16:00:00,55.27
12/15/2016 16:00:00,54.77
12/16/2016 16:00:00,56.53
12/19/2016 16:00:00,57.19
12/20/2016 16:00:00,56.81
12/21/2016 16:00:00,56.94
12/22/2016 16:00:00,57.26
12/23/2016 16:00:00,57.9
12/27/2016 16:00:00,58.86
12/28/2016 16:00:00,59.45
12/29/2016 16:00:00,61.39
12/30/2016 16:00:00,59.76
1/3/2017 16:00:00,60.87
1/4/2017 16:00:00,60.97
1/5/2017 16:00:00,63.18
1/6/2017 16:00:00,61.28
1/9/2017 16:00:00,61.47
1/10/2017 16:00:00,61.78
1/11/2017 16:00:00,61.92
1/12/2017 16:00:00,62.8
1/13/2017 16:00:00,63.54
1/17/2017 16:00:00,64.41
1/18/2017 16:00:00,62.57
1/19/2017 16:00:00,62.97
1/20/2017 16:00:00,63.88
1/23/2017 16:00:00,64.84
1/24/2017 16:00:00,64.3
1/25/2017 16:00:00,64.43
1/26/2017 16:00:00,62.82
1/27/2017 16:00:00,62.85
1/30/2017 16:00:00,62.41
1/31/2017 16:00:00,65.04
2/1/2017 16:00:00,65.43
2/2/2017 16:00:00,65.98
2/3/2017 16:00:00,67
2/6/2017 16:00:00,67.76
2/7/2017 16:00:00,67.81
2/8/2017 16:00:00,68.06
2/9/2017 16:00:00,67.88
2/10/2017 16:00:00,68.55
2/13/2017 16:00:00,68.22
2/14/2017 16:00:00,67.97
2/15/2017 16:00:00,67.88
2/16/2017 16:00:00,68.42
2/17/2017 16:00:00,67.21
2/21/2017 16:00:00,67.2
2/22/2017 16:00:00,66.77
2/23/2017 16:00:00,66.74
2/24/2017 16:00:00,65.89
2/27/2017 16:00:00,64.05
2/28/2017 16:00:00,64.61
3/1/2017 16:00:00,65.18
3/2/2017 16:00:00,61.24
3/3/2017 16:00:00,62.6
3/6/2017 16:00:00,61.68
3/7/2017 16:00:00,60.91
3/8/2017 16:00:00,61.53
3/9/2017 16:00:00,60.69
3/10/2017 16:00:00,62.23
3/13/2017 16:00:00,62.59
3/14/2017 16:00:00,60.92
3/15/2017 16:00:00,64.05
3/16/2017 16:00:00,64.64
3/17/2017 16:00:00,64.6
3/20/2017 16:00:00,64.88
3/21/2017 16:00:00,65.54
3/22/2017 16:00:00,64.21
3/23/2017 16:00:00,64.95
3/24/2017 16:00:00,64.58
3/27/2017 16:00:00,66.41
3/28/2017 16:00:00,65.01
3/29/2017 16:00:00,65.71
3/30/2017 16:00:00,64.99
3/31/2017 16:00:00,65.51
4/3/2017 16:00:00,66.4
4/4/2017 16:00:00,66.39
4/5/2017 16:00:00,67.07
4/6/2017 16:00:00,67.28
4/7/2017 16:00:00,67.19
4/10/2017 16:00:00,68.16
4/11/2017 16:00:00,69.48
4/12/2017 16:00:00,69.92
4/13/2017 16:00:00,69.33
4/17/2017 16:00:00,69.79
4/18/2017 16:00:00,69.78
4/19/2017 16:00:00,68.93
4/20/2017 16:00:00,69.27
4/21/2017 16:00:00,69.08
4/24/2017 16:00:00,67.95
4/25/2017 16:00:00,66.75
4/26/2017 16:00:00,67.1
4/27/2017 16:00:00,67.02
4/28/2017 16:00:00,68.12
5/1/2017 16:00:00,66.09
5/2/2017 16:00:00,66.94
5/3/2017 16:00:00,66.3
5/4/2017 16:00:00,65.41
5/5/2017 16:00:00,66.37
5/8/2017 16:00:00,67.01
5/9/2017 16:00:00,67.19
5/10/2017 16:00:00,68.91
5/11/2017 16:00:00,69.75
5/12/2017 16:00:00,70.61
5/15/2017 16:00:00,71.57
5/16/2017 16:00:00,73.24
5/17/2017 16:00:00,72.79
5/18/2017 16:00:00,72.29
5/19/2017 16:00:00,72.94
5/22/2017 16:00:00,72.89
5/23/2017 16:00:00,72.07
5/24/2017 16:00:00,73.34
5/25/2017 16:00:00,73.32
5/26/2017 16:00:00,73.59
5/30/2017 16:00:00,73.04
5/31/2017 16:00:00,74.62
6/1/2017 16:00:00,74.4
6/2/2017 16:00:00,74.77
6/5/2017 16:00:00,74.14
6/6/2017 16:00:00,76.07
6/7/2017 16:00:00,74.92
6/8/2017 16:00:00,74.08
6/9/2017 16:00:00,72.55
6/12/2017 16:00:00,72.62
6/13/2017 16:00:00,73.44
6/14/2017 16:00:00,71.11
6/15/2017 16:00:00,71.95
6/16/2017 16:00:00,71.99
6/19/2017 16:00:00,72.3
6/20/2017 16:00:00,72.04
6/21/2017 16:00:00,72.69
6/22/2017 16:00:00,73.59
6/23/2017 16:00:00,74.5
6/26/2017 16:00:00,73.54
6/27/2017 16:00:00,73.28
6/28/2017 16:00:00,73.73
6/29/2017 16:00:00,72.39
6/30/2017 16:00:00,72.16
7/3/2017 16:00:00,70.55
7/5/2017 16:00:00,71.14
7/6/2017 16:00:00,70.53
7/7/2017 16:00:00,69.7
7/10/2017 16:00:00,71.13
7/11/2017 16:00:00,71.11
7/12/2017 16:00:00,71.05
7/13/2017 16:00:00,70.49
7/14/2017 16:00:00,71.27
7/17/2017 16:00:00,71.72
7/18/2017 16:00:00,72.7
7/19/2017 16:00:00,73.4
7/20/2017 16:00:00,74.5
7/21/2017 16:00:00,73.8
7/24/2017 16:00:00,72.92
7/25/2017 16:00:00,70.75
7/26/2017 16:00:00,73.12
7/27/2017 16:00:00,71.7
7/28/2017 16:00:00,72.56
7/31/2017 16:00:00,72.46
8/1/2017 16:00:00,73.27
8/2/2017 16:00:00,74.47
8/3/2017 16:00:00,73.98
8/4/2017 16:00:00,73.15
8/7/2017 16:00:00,72.55
8/8/2017 16:00:00,72.7
8/9/2017 16:00:00,75.3
8/10/2017 16:00:00,77.66
8/11/2017 16:00:00,77.65
8/14/2017 16:00:00,77.63
8/15/2017 16:00:00,78.3
8/16/2017 16:00:00,79.02
8/17/2017 16:00:00,78.59
8/18/2017 16:00:00,78.03
8/21/2017 16:00:00,78.94
8/22/2017 16:00:00,78.46
8/23/2017 16:00:00,78.6
8/24/2017 16:00:00,79.13
8/25/2017 16:00:00,79.58
8/28/2017 16:00:00,81.79
8/29/2017 16:00:00,82.02
8/30/2017 16:00:00,80.82
8/31/2017 16:00:00,81.82
9/1/2017 16:00:00,82.13
9/5/2017 16:00:00,83.88
9/6/2017 16:00:00,82.9
9/7/2017 16:00:00,84.66
9/8/2017 16:00:00,84.58
9/11/2017 16:00:00,82.69
9/12/2017 16:00:00,83.32
9/13/2017 16:00:00,81.51
9/14/2017 16:00:00,81.93
9/15/2017 16:00:00,80.89
9/18/2017 16:00:00,80.02
9/19/2017 16:00:00,80.83
9/20/2017 16:00:00,79.37
9/21/2017 16:00:00,78.92
9/22/2017 16:00:00,79.32
9/25/2017 16:00:00,79.59
9/26/2017 16:00:00,78.88
9/27/2017 16:00:00,78.19
9/28/2017 16:00:00,78.62
9/29/2017 16:00:00,77.48
10/2/2017 16:00:00,77.12
10/3/2017 16:00:00,77.95
10/4/2017 16:00:00,78.95
10/5/2017 16:00:00,78.3
10/6/2017 16:00:00,79.19
10/9/2017 16:00:00,79.49
10/10/2017 16:00:00,79.45
10/11/2017 16:00:00,79.74
10/12/2017 16:00:00,80.35
10/13/2017 16:00:00,80.77
10/16/2017 16:00:00,79.77
10/17/2017 16:00:00,79.64
10/18/2017 16:00:00,79.52
10/19/2017 16:00:00,79.72
10/20/2017 16:00:00,79.67
10/23/2017 16:00:00,79.92
10/24/2017 16:00:00,80.26
10/25/2017 16:00:00,78.96
10/26/2017 16:00:00,78.7
10/27/2017 16:00:00,79.24
10/30/2017 16:00:00,79.94
10/31/2017 16:00:00,79.44
11/1/2017 16:00:00,79.82
11/2/2017 16:00:00,80.3
11/3/2017 16:00:00,79.61
11/6/2017 16:00:00,84.5
11/7/2017 16:00:00,83.49
11/8/2017 16:00:00,84.06
11/9/2017 16:00:00,84.48
11/10/2017 16:00:00,83.98
11/13/2017 16:00:00,83.39
11/14/2017 16:00:00,84.64
11/15/2017 16:00:00,84.78
11/16/2017 16:00:00,84.83
11/17/2017 16:00:00,84.32
11/20/2017 16:00:00,84.02
11/21/2017 16:00:00,84.08
11/22/2017 16:00:00,84.23
11/24/2017 13:00:00,84.45
11/27/2017 16:00:00,85.37
11/28/2017 16:00:00,85
11/29/2017 16:00:00,82.96
11/30/2017 16:00:00,81.15
12/1/2017 16:00:00,80.65
12/4/2017 16:00:00,78.6
12/5/2017 16:00:00,78.66
12/6/2017 16:00:00,78.2
12/7/2017 16:00:00,77.78
12/8/2017 16:00:00,77.86
12/11/2017 16:00:00,76.36
12/12/2017 16:00:00,75.54
12/13/2017 16:00:00,77.09
12/14/2017 16:00:00,76.98
12/15/2017 16:00:00,75.99
12/18/2017 16:00:00,76.45
12/19/2017 16:00:00,76.27
12/20/2017 16:00:00,77.14
12/21/2017 16:00:00,77.71
12/22/2017 16:00:00,78.5
12/26/2017 16:00:00,78.94
12/27/2017 16:00:00,79.04
12/28/2017 16:00:00,79.73
12/29/2017 16:00:00,79.95
1/2/2018 16:00:00,79.51
1/3/2018 16:00:00,77.85
1/4/2018 16:00:00,78.53
1/5/2018 16:00:00,78.7
1/8/2018 16:00:00,78.53
1/9/2018 16:00:00,78.49
1/10/2018 16:00:00,77.72
1/11/2018 16:00:00,77.3
1/12/2018 16:00:00,78.19
1/16/2018 16:00:00,78.8
1/17/2018 16:00:00,79.02
1/18/2018 16:00:00,78.63
1/19/2018 16:00:00,78.26
1/22/2018 16:00:00,75.92
1/23/2018 16:00:00,76.39
1/24/2018 16:00:00,78.25
1/25/2018 16:00:00,77.55
1/26/2018 16:00:00,78.03
1/29/2018 16:00:00,76.12
1/30/2018 16:00:00,76.21
1/31/2018 16:00:00,76.39
2/1/2018 16:00:00,76.11
2/2/2018 16:00:00,74.18
2/5/2018 16:00:00,74.19
2/6/2018 16:00:00,71.41
2/7/2018 16:00:00,70.45
2/8/2018 16:00:00,69.94
2/9/2018 16:00:00,69.03
2/12/2018 16:00:00,70.79
2/13/2018 16:00:00,71.5
2/14/2018 16:00:00,74.28
2/15/2018 16:00:00,74.99
2/16/2018 16:00:00,73.67
2/20/2018 16:00:00,72.29
2/21/2018 16:00:00,71.49
2/22/2018 16:00:00,72.17
2/23/2018 16:00:00,73.4
2/26/2018 16:00:00,73.83
2/27/2018 16:00:00,71.05
2/28/2018 16:00:00,70.06
3/1/2018 16:00:00,70.59
3/2/2018 16:00:00,70.56
3/5/2018 16:00:00,70.12
3/6/2018 16:00:00,71.38
3/7/2018 16:00:00,70.8
3/8/2018 16:00:00,67.69
3/9/2018 16:00:00,68.17
3/12/2018 16:00:00,68.69
3/13/2018 16:00:00,69.32
3/14/2018 16:00:00,68.66
3/15/2018 16:00:00,68.23
3/16/2018 16:00:00,68.72
3/19/2018 16:00:00,69.35
3/20/2018 16:00:00,69.39
3/21/2018 16:00:00,70.43
3/22/2018 16:00:00,68.16
3/23/2018 16:00:00,69.33
3/26/2018 16:00:00,70.6
3/27/2018 16:00:00,70.02
3/28/2018 16:00:00,67.01
3/29/2018 16:00:00,68.39
4/2/2018 16:00:00,69.59
4/3/2018 16:00:00,67.9
4/4/2018 16:00:00,67.5
4/5/2018 16:00:00,67.62
4/6/2018 16:00:00,67.81
4/9/2018 16:00:00,68.43
4/10/2018 16:00:00,69.25
4/11/2018 16:00:00,69.4
4/12/2018 16:00:00,69.72
4/13/2018 16:00:00,71.04
4/16/2018 16:00:00,71.48
4/17/2018 16:00:00,72.42
4/18/2018 16:00:00,72.45
4/19/2018 16:00:00,71.59
4/20/2018 16:00:00,71.21
4/23/2018 16:00:00,70.3
4/24/2018 16:00:00,70.98
4/25/2018 16:00:00,70.38
4/26/2018 16:00:00,71.16
4/27/2018 16:00:00,71.7
4/30/2018 16:00:00,70.96
5/1/2018 16:00:00,71.45
5/2/2018 16:00:00,71.83
5/3/2018 16:00:00,73.16
5/4/2018 16:00:00,73.62
5/7/2018 16:00:00,74.13
5/8/2018 16:00:00,74.44
5/9/2018 16:00:00,74.29
5/10/2018 16:00:00,74.28
5/11/2018 16:00:00,73.38
5/14/2018 16:00:00,72.71
5/15/2018 16:00:00,71.13
5/16/2018 16:00:00,70.99
5/17/2018 16:00:00,70.85
5/18/2018 16:00:00,70.67
5/21/2018 16:00:00,71.07
5/22/2018 16:00:00,70.77
5/23/2018 16:00:00,70.93
5/24/2018 16:00:00,71.41
5/25/2018 16:00:00,71.08
